Execution time (s): 45.706626
Total clicks: 26

Mouse path (time_seconds, x, y):
28.851333, 659, 463
28.857110, 657, 465
28.862362, 655, 466
28.868014, 654, 468
28.873433, 653, 470
28.879010, 651, 472
28.884635, 650, 474
28.890096, 648, 477
28.896095, 646, 479
28.901337, 644, 481
28.906765, 641, 484
28.912354, 639, 486
28.918346, 635, 489
28.923399, 633, 491
28.929115, 630, 493
28.934996, 627, 495
28.940116, 625, 497
28.946013, 623, 499
28.951265, 623, 500
28.956755, 622, 502
28.962315, 621, 505
28.967981, 621, 507
28.973462, 620, 509
28.979003, 620, 512
28.984656, 619, 515
28.990094, 618, 517
28.996046, 617, 520
29.001370, 616, 522
29.007095, 615, 524
29.012357, 613, 525
29.018314, 612, 526
29.023417, 611, 527
29.028969, 610, 528
29.034174, 610, 528
29.040150, 609, 529
29.045653, 608, 529
29.051297, 608, 530
29.056832, 607, 530
29.061942, 607, 530
29.067945, 606, 531
29.073065, 606, 531
29.078607, 606, 531
29.084652, 605, 531
29.089744, 605, 531
29.096107, 604, 532
29.101338, 604, 533
29.106757, 603, 533
29.112287, 602, 534
29.117992, 602, 535
29.123431, 601, 536
29.129022, 600, 536
29.134641, 600, 537
29.140122, 599, 537
29.145653, 599, 538
29.150873, 599, 538
29.156787, 598, 538
29.161929, 598, 538
29.167494, 598, 538
29.173049, 598, 538
29.178590, 598, 538
29.184933, 597, 538
29.189752, 597, 538
29.195277, 597, 538
29.200905, 597, 538
29.206388, 597, 538
29.211917, 597, 538
29.217555, 597, 538
29.223084, 597, 538
29.228766, 597, 538
29.234670, 597, 538
29.239746, 597, 537
29.245711, 597, 535
29.251301, 597, 534
29.257127, 597, 532
29.262303, 597, 531
29.268052, 598, 528
29.273431, 599, 526
29.279017, 600, 523
29.284708, 602, 520
29.290090, 604, 516
29.295680, 606, 512
29.301371, 608, 508
29.306746, 610, 504
29.312339, 611, 500
29.317941, 613, 496
29.323413, 614, 492
29.329022, 617, 487
29.334639, 619, 483
29.340111, 621, 477
29.346025, 624, 471
29.351281, 627, 465
29.357153, 631, 458
29.362309, 633, 451
29.368312, 637, 441
29.373411, 639, 434
29.379149, 642, 425
29.384683, 644, 416
29.390073, 646, 408
29.395695, 647, 402
29.401291, 647, 396
29.406784, 647, 391
29.412316, 647, 385
29.418566, 647, 382
29.423423, 646, 378
29.429087, 645, 374
29.434727, 644, 372
29.440165, 642, 369
29.445635, 640, 366
29.451290, 639, 364
29.457173, 637, 363
29.462308, 636, 362
29.467956, 635, 362
29.473410, 634, 362
29.478610, 634, 362
29.484169, 634, 362
29.489734, 634, 362
29.495279, 634, 362
29.501320, 634, 361
29.506377, 634, 361
29.512190, 633, 361
29.522563, 632, 361
29.523001, 632, 361
29.528629, 632, 361
29.534636, 631, 361
29.539717, 631, 361
29.545271, 631, 361
29.551316, 630, 361
29.556747, 629, 362
29.562308, 629, 363
29.567945, 628, 365
29.573404, 627, 366
29.578984, 627, 368
29.584612, 626, 369
29.590093, 625, 370
29.595810, 624, 371
29.601336, 622, 372
29.606722, 621, 373
29.612316, 620, 374
29.617960, 619, 374
29.623064, 619, 374
29.628582, 619, 374
29.634159, 619, 374
29.639708, 619, 374
29.645265, 619, 374
29.650868, 619, 374
29.656372, 619, 374
29.661911, 619, 374
29.667529, 619, 374
29.673059, 619, 374
29.678588, 619, 374
29.684166, 619, 374
29.689726, 619, 374
29.695263, 619, 374
29.700873, 619, 374
29.706393, 619, 374
29.711931, 619, 374
29.717574, 619, 374
29.723036, 619, 374
29.728578, 619, 374
29.734154, 619, 374
29.739681, 619, 374
29.745255, 619, 374
29.750880, 619, 374
29.756354, 619, 374
29.761933, 619, 374
29.767499, 619, 374
29.773035, 619, 374
29.778588, 619, 374
29.784193, 619, 374
29.789727, 619, 374
29.795253, 619, 374
29.800836, 619, 374
29.806391, 619, 374
29.875540, 619, 374
29.875836, 619, 374
29.878575, 619, 374
29.884137, 619, 374
29.889682, 619, 374
29.895242, 619, 374
29.900909, 619, 374
29.906468, 619, 374
29.911909, 619, 374
29.917459, 619, 374
29.923040, 619, 374
29.928572, 619, 374
29.934121, 619, 374
29.939690, 619, 374
29.945219, 619, 374
29.950804, 619, 374
29.956372, 619, 374
29.961897, 619, 374
29.967480, 619, 374
29.973009, 619, 374
29.978999, 620, 375
29.984133, 620, 375
29.990086, 621, 375
29.995269, 621, 375
30.000844, 621, 375
30.006748, 622, 375
30.011917, 622, 375
30.017476, 622, 375
30.023485, 623, 375
30.028646, 623, 375
30.034576, 623, 376
30.039697, 623, 376
30.045268, 623, 376
30.050817, 623, 376
30.056355, 623, 376
30.061923, 623, 376
30.067508, 623, 376
30.073016, 623, 376
30.078572, 623, 376
30.084134, 623, 376
30.089683, 623, 376
30.095254, 623, 376
30.100821, 623, 376
30.106558, 623, 376
30.111896, 623, 376
30.117946, 624, 376
30.123031, 624, 376
30.128568, 624, 376
30.134129, 624, 376
30.140097, 625, 376
30.145248, 625, 376
30.150806, 625, 376
30.156355, 625, 376
30.161907, 625, 376
30.167507, 625, 376
30.173073, 625, 376
30.178572, 625, 376
30.184351, 625, 376
30.189726, 625, 376
30.195251, 625, 376
30.200812, 625, 376
30.206349, 625, 376
30.211901, 625, 376
30.217529, 625, 376
30.223056, 625, 376
30.228574, 625, 376
30.234144, 625, 376
30.239684, 625, 376
30.245271, 625, 376
30.251146, 625, 376
30.256371, 625, 376
30.261905, 625, 376
30.267489, 625, 376
30.273079, 625, 376
30.278588, 625, 376
30.284184, 625, 376
30.289697, 625, 376
30.295264, 625, 376
30.300865, 625, 376
30.306356, 625, 376
30.311918, 625, 376
30.317547, 625, 376
30.323022, 625, 376
30.328571, 625, 376
30.334159, 625, 376
30.339679, 625, 376
30.345249, 625, 376
30.350862, 625, 376
30.356835, 625, 376
30.361919, 625, 376
30.367524, 625, 376
30.373024, 625, 376
30.378592, 625, 376
30.384175, 625, 376
30.389692, 625, 376
30.395246, 625, 376
30.400843, 625, 376
30.406354, 625, 376
30.411898, 625, 376
30.417535, 625, 376
30.423025, 625, 376
30.428574, 625, 376
30.434276, 625, 376
30.439791, 625, 376
30.445245, 625, 376
30.450811, 625, 376
30.456351, 625, 376
30.461894, 625, 376
30.467477, 625, 376
30.473053, 625, 376
30.478563, 625, 376
30.484138, 625, 376
30.489696, 625, 376
30.495252, 625, 376
30.500817, 625, 376
30.506353, 625, 376
30.511943, 625, 376
30.517473, 625, 376
30.523027, 625, 376
30.528591, 625, 376
30.534135, 625, 376
30.539705, 625, 376
30.545257, 625, 376
30.550810, 625, 376
30.556367, 625, 376
30.561950, 625, 376
30.567460, 625, 376
30.573015, 625, 376
30.578566, 625, 376
30.584137, 625, 376
30.589875, 625, 376
30.595404, 625, 376
30.600853, 625, 376
30.606362, 625, 376
30.611914, 625, 376
30.617505, 625, 376
30.623024, 625, 376
30.628558, 625, 376
30.634180, 625, 376
30.639701, 625, 376
30.645256, 625, 376
30.650790, 625, 376
30.656366, 625, 376
30.662100, 625, 376
30.667628, 625, 376
30.684113, 625, 376
30.684374, 625, 376
30.689757, 625, 376
30.695264, 625, 376
30.700819, 625, 376
30.706346, 625, 376
30.711887, 625, 376
30.717479, 625, 376
30.723034, 625, 376
30.728562, 625, 376
30.734123, 625, 376
30.739692, 625, 376
30.745253, 625, 376
30.750799, 625, 376
30.756354, 625, 376
30.761897, 625, 376
30.767513, 625, 376
30.773032, 625, 376
30.778598, 625, 376
30.784148, 625, 376
30.789700, 625, 376
30.795240, 625, 376
30.800784, 625, 376
30.806349, 625, 376
30.811901, 625, 376
30.817986, 625, 376
30.823067, 625, 376
30.828571, 625, 376
30.834128, 625, 376
30.839682, 625, 376
30.845249, 625, 376
30.850787, 625, 376
30.856358, 625, 376
30.861891, 625, 376
30.867506, 625, 376
30.873048, 625, 376
30.878574, 625, 376
30.884140, 625, 376
30.889675, 625, 376
30.895249, 625, 376
30.900787, 625, 376
30.906353, 625, 376
30.911895, 625, 376
30.917484, 625, 376
30.923080, 625, 376
30.928583, 625, 376
30.934130, 625, 376
30.939688, 625, 376
30.945244, 625, 376
30.950858, 625, 376
30.956373, 625, 376
30.961896, 625, 376
30.967506, 625, 376
30.973042, 625, 376
30.978566, 625, 376
30.984147, 625, 376
30.989698, 625, 376
30.995238, 625, 376
31.000819, 625, 376
31.006334, 625, 376
31.011895, 625, 376
31.017533, 625, 376
31.023010, 625, 376
31.028557, 625, 376
31.034161, 625, 376
31.039711, 625, 376
31.045264, 625, 376
31.050802, 625, 376
31.056341, 625, 376
31.062138, 625, 376
31.067582, 625, 376
31.073038, 625, 376
31.078566, 625, 376
31.084171, 625, 376
31.089707, 625, 376
31.095245, 625, 376
31.100820, 625, 376
31.106343, 625, 376
31.111904, 625, 376
31.117528, 625, 376
31.123047, 625, 376
31.128567, 625, 376
31.134164, 625, 376
31.140032, 625, 376
31.145274, 625, 376
31.150823, 625, 376
31.156338, 625, 376
31.161906, 625, 376
31.167492, 625, 376
31.173035, 625, 376
31.178561, 625, 376
31.184293, 625, 376
31.189706, 625, 376
31.195235, 625, 376
31.200824, 625, 376
31.206337, 625, 376
31.211891, 625, 376
31.217517, 625, 376
31.223039, 625, 376
31.228556, 625, 376
31.234145, 625, 376
31.239684, 625, 376
31.245244, 625, 376
31.250854, 625, 376
31.256338, 625, 376
31.261910, 625, 376
31.267499, 625, 376
31.273021, 625, 376
31.278570, 625, 376
31.284158, 625, 376
31.289700, 625, 376
31.295252, 625, 376
31.300826, 625, 376
31.306330, 625, 376
31.311898, 625, 376
31.317503, 625, 376
31.323042, 625, 376
31.328550, 625, 376
31.334179, 625, 376
31.339696, 625, 376
31.345246, 625, 376
31.350844, 625, 376
31.356339, 625, 376
31.361876, 625, 376
31.367497, 625, 376
31.373042, 625, 376
31.378560, 625, 376
31.384148, 625, 376
31.389720, 625, 376
31.395233, 625, 376
31.400912, 625, 376
31.406351, 625, 376
31.411897, 625, 376
31.417479, 625, 376
31.423008, 625, 376
31.428570, 625, 376
31.434121, 625, 376
31.439674, 625, 376
31.445270, 625, 376
31.450786, 625, 376
31.456421, 624, 376
31.462387, 623, 376
31.467943, 622, 376
31.473354, 621, 376
31.478924, 620, 376
31.484489, 619, 376
31.490058, 618, 376
31.495628, 617, 376
31.501272, 616, 376
31.507047, 615, 375
31.512263, 614, 375
31.518302, 612, 375
31.523382, 611, 375
31.528949, 609, 375
31.534506, 607, 375
31.540047, 605, 375
31.545597, 602, 374
31.551277, 600, 374
31.557036, 596, 374
31.562340, 594, 374
31.568262, 591, 374
31.573383, 588, 373
31.578925, 585, 373
31.584535, 582, 373
31.590045, 579, 372
31.595653, 575, 372
31.601154, 572, 371
31.606720, 569, 371
31.612335, 566, 370
31.617855, 564, 370
31.623536, 562, 370
31.628943, 560, 369
31.634607, 558, 369
31.640018, 556, 368
31.645619, 555, 368
31.651318, 553, 367
31.657109, 551, 366
31.662265, 550, 366
31.667881, 549, 365
31.673379, 548, 364
31.679347, 546, 364
31.684656, 545, 363
31.690040, 544, 362
31.695581, 543, 362
31.701241, 542, 361
31.706679, 541, 360
31.712288, 540, 360
31.718021, 539, 359
31.723391, 538, 359
31.728546, 538, 359
31.734583, 537, 358
31.740158, 536, 358
31.745588, 535, 357
31.751134, 534, 357
31.757096, 532, 356
31.762218, 531, 356
31.767871, 530, 355
31.773402, 528, 355
31.779184, 526, 354
31.784664, 525, 353
31.790007, 523, 353
31.795610, 522, 352
31.801246, 520, 352
31.806335, 520, 352
31.812293, 519, 351
31.818198, 517, 351
31.823002, 517, 351
31.828901, 516, 351
31.834507, 515, 351
31.840035, 514, 350
31.851197, 511, 350
31.851296, 511, 350
31.856973, 510, 349
31.862304, 509, 349
31.867817, 509, 348
31.873329, 508, 348
31.878613, 508, 348
31.884551, 507, 348
31.889688, 507, 348
31.895587, 507, 347
31.901219, 506, 347
31.906315, 506, 347
31.912220, 506, 346
31.917831, 505, 346
31.923347, 505, 345
31.928870, 504, 345
31.934105, 504, 345
31.940146, 504, 344
31.945844, 503, 344
31.951210, 503, 343
31.956317, 503, 343
31.962231, 502, 342
31.967461, 502, 342
31.973408, 502, 341
31.978880, 501, 341
31.984530, 501, 340
31.989646, 501, 340
31.995192, 501, 340
32.001254, 501, 339
32.006317, 501, 339
32.011857, 501, 339
32.017447, 501, 339
32.022992, 501, 339
32.028540, 501, 339
32.034571, 501, 338
32.040053, 500, 338
32.045211, 500, 338
32.050794, 500, 338
32.056312, 500, 338
32.061860, 500, 338
32.067465, 500, 338
32.072989, 500, 338
32.078535, 500, 338
32.084090, 500, 338
32.089667, 500, 338
32.095205, 500, 338
32.100767, 500, 338
32.106313, 500, 338
32.111880, 500, 338
32.117425, 500, 338
32.122980, 500, 338
32.128529, 500, 338
32.134084, 500, 338
32.139675, 500, 338
32.145616, 500, 338
32.150763, 500, 338
32.156342, 500, 338
32.161874, 500, 338
32.167434, 500, 338
32.172990, 500, 338
32.178538, 500, 338
32.184098, 500, 338
32.189633, 500, 338
32.195192, 500, 338
32.200772, 500, 338
32.206299, 500, 338
32.211854, 500, 338
32.217461, 500, 338
32.223004, 500, 338
32.228542, 500, 338
32.234092, 500, 338
32.239626, 500, 338
32.245189, 500, 338
32.250780, 500, 338
32.256313, 500, 338
32.261857, 500, 338
32.267418, 500, 338
32.272992, 500, 338
32.278558, 500, 338
32.284084, 500, 338
32.289629, 500, 338
32.295203, 500, 338
32.300754, 500, 338
32.306304, 500, 338
32.311867, 500, 338
32.317485, 500, 338
32.323003, 500, 338
32.328542, 500, 338
32.334119, 500, 338
32.339678, 500, 338
32.345201, 500, 338
32.350767, 500, 338
32.356427, 500, 338
32.361876, 500, 338
32.367496, 500, 338
32.373002, 500, 338
32.378535, 500, 338
32.384118, 500, 338
32.389702, 500, 338
32.395226, 500, 338
32.400769, 500, 338
32.406310, 500, 338
32.411876, 500, 338
32.417501, 500, 338
32.423012, 500, 338
32.428555, 500, 338
32.434137, 500, 338
32.439678, 500, 338
32.445197, 500, 338
32.450788, 500, 338
32.456307, 500, 338
32.461868, 500, 338
32.467447, 500, 338
32.473026, 500, 338
32.478545, 500, 338
32.484121, 500, 338
32.489677, 500, 338
32.495204, 500, 338
32.500763, 500, 338
32.506313, 500, 338
32.511870, 500, 338
32.517435, 500, 338
32.523018, 500, 338
32.528563, 500, 338
32.534107, 500, 338
32.539664, 500, 338
32.545196, 500, 338
32.550795, 500, 338
32.556323, 500, 338
32.561864, 500, 338
32.567447, 500, 338
32.572976, 500, 338
32.578530, 500, 338
32.584117, 500, 338
32.589718, 500, 338
32.595196, 500, 338
32.600767, 500, 338
32.606314, 500, 338
32.611938, 501, 338
32.618280, 503, 338
32.623397, 504, 338
32.628959, 505, 338
32.634550, 505, 339
32.640107, 506, 339
32.645644, 507, 339
32.650792, 507, 339
32.656693, 508, 339
32.661873, 508, 339
32.667880, 509, 339
32.672984, 509, 339
32.678525, 509, 339
32.684145, 509, 339
32.689671, 509, 339
32.695256, 509, 339
32.700774, 509, 339
32.706312, 509, 339
32.711861, 509, 339
32.717436, 509, 339
32.723000, 509, 339
32.728534, 509, 339
32.734115, 509, 339
32.739655, 509, 339
32.745197, 509, 339
32.750818, 509, 339
32.756311, 509, 339
32.761861, 509, 339
32.767422, 509, 339
32.773008, 509, 339
32.778549, 509, 339
32.784133, 509, 339
32.789654, 509, 339
32.795196, 509, 339
32.800776, 509, 339
32.806320, 509, 339
32.811863, 509, 339
32.817433, 509, 339
32.823019, 509, 339
32.828532, 509, 339
32.834138, 509, 339
32.839656, 509, 339
32.845195, 509, 339
32.850823, 509, 339
32.856300, 509, 339
32.861893, 509, 339
32.867441, 509, 339
32.872986, 509, 339
32.879027, 508, 339
32.884092, 508, 339
32.889685, 508, 339
32.895192, 508, 339
32.901181, 507, 339
32.906310, 507, 339
32.911861, 507, 339
32.917442, 507, 339
32.923427, 506, 339
32.928529, 506, 339
32.934110, 506, 339
32.940190, 505, 339
32.945187, 505, 339
32.950761, 505, 339
32.956318, 505, 339
32.961882, 505, 339
32.967436, 505, 339
32.972978, 505, 339
32.978544, 505, 339
32.984107, 505, 339
32.989671, 505, 339
33.006319, 505, 339
33.006569, 505, 339
33.011954, 505, 339
33.017435, 505, 339
33.022966, 505, 339
33.028516, 505, 339
33.034087, 505, 339
33.039638, 505, 339
33.045173, 505, 339
33.050736, 505, 339
33.056292, 505, 339
33.061907, 505, 339
33.067422, 505, 339
33.072969, 505, 339
33.078503, 505, 339
33.084061, 505, 339
33.089718, 505, 339
33.095200, 505, 339
33.100755, 505, 339
33.106301, 505, 339
33.111871, 505, 339
33.117417, 505, 339
33.122991, 505, 339
33.128509, 505, 339
33.134103, 505, 339
33.139658, 505, 339
33.145179, 505, 339
33.150736, 505, 339
33.156291, 505, 339
33.161842, 505, 339
33.167437, 505, 339
33.172978, 505, 339
33.178548, 505, 339
33.184080, 505, 339
33.189662, 505, 339
33.195177, 505, 339
33.200779, 505, 339
33.206291, 505, 339
33.211834, 505, 339
33.217409, 505, 339
33.222986, 505, 339
33.228502, 505, 339
33.234069, 505, 339
33.239634, 505, 339
33.245652, 504, 339
33.250777, 504, 339
33.256311, 504, 339
33.262391, 503, 339
33.267403, 503, 339
33.272987, 503, 339
33.278502, 503, 339
33.284113, 503, 339
33.289642, 503, 339
33.295186, 503, 339
33.300732, 503, 339
33.306292, 503, 339
33.311847, 503, 339
33.317402, 503, 339
33.322970, 503, 339
33.328505, 503, 339
33.334067, 503, 339
33.339629, 503, 339
33.345169, 503, 339
33.350781, 503, 339
33.356317, 503, 339
33.361840, 503, 339
33.367403, 503, 339
33.372974, 503, 339
33.378510, 503, 339
33.384062, 503, 339
33.389641, 503, 339
33.395171, 503, 339
33.400855, 503, 339
33.406291, 503, 339
33.411844, 503, 339
33.417477, 503, 339
33.423001, 503, 339
33.428527, 503, 339
33.434097, 503, 339
33.439673, 503, 339
33.445197, 503, 339
33.450821, 503, 339
33.456343, 503, 339
33.461838, 503, 339
33.467417, 503, 339
33.473017, 503, 339
33.478592, 503, 339
33.484089, 503, 339
33.489659, 503, 339
33.495198, 503, 339
33.500805, 503, 339
33.506309, 503, 339
33.511853, 503, 339
33.517424, 503, 339
33.522965, 503, 339
33.528526, 503, 339
33.534117, 503, 339
33.539654, 503, 339
33.545192, 503, 339
33.550758, 503, 339
33.556310, 503, 339
33.561861, 503, 339
33.567418, 503, 339
33.573039, 503, 339
33.578527, 503, 339
33.584080, 503, 339
33.589750, 503, 339
33.595283, 503, 339
33.600750, 503, 339
33.606293, 503, 339
33.611851, 503, 339
33.617477, 503, 339
33.623011, 503, 339
33.628529, 503, 339
33.634084, 503, 339
33.639663, 503, 339
33.645181, 503, 339
33.650788, 503, 339
33.656281, 503, 339
33.661853, 503, 339
33.667700, 503, 339
33.673135, 503, 339
33.678523, 503, 339
33.684093, 503, 339
33.689623, 503, 339
33.695185, 503, 339
33.700786, 503, 339
33.706302, 503, 339
33.711854, 503, 339
33.717448, 503, 339
33.722984, 503, 339
33.728534, 503, 339
33.734111, 503, 339
33.739621, 503, 339
33.745176, 503, 339
33.750757, 503, 339
33.756318, 503, 339
33.761836, 503, 339
33.767418, 503, 339
33.772989, 503, 339
33.778508, 503, 339
33.784101, 503, 339
33.789647, 503, 339
33.795187, 503, 339
33.801229, 504, 338
33.807253, 508, 337
33.812264, 512, 337
33.818227, 518, 336
33.823330, 525, 335
33.829263, 535, 333
33.834562, 543, 332
33.840351, 553, 329
33.845653, 562, 327
33.851224, 572, 323
33.856763, 580, 320
33.862226, 591, 315
33.868207, 601, 309
33.873433, 609, 304
33.879250, 618, 297
33.884534, 624, 293
33.890196, 635, 286
33.895576, 641, 283
33.901171, 646, 280
33.906692, 650, 278
33.912230, 655, 275
33.918232, 658, 273
33.923346, 660, 271
33.929271, 662, 269
33.934499, 663, 268
33.940060, 664, 267
33.945543, 665, 265
33.951284, 666, 264
33.956868, 666, 263
33.962277, 666, 262
33.968340, 666, 260
33.973313, 667, 259
33.978861, 667, 258
33.984565, 667, 256
33.990029, 667, 255
33.995536, 667, 253
34.001223, 667, 251
34.006744, 667, 249
34.012226, 667, 247
34.017964, 668, 246
34.023332, 668, 244
34.028928, 669, 242
34.034515, 670, 240
34.040183, 670, 238
34.045578, 670, 236
34.051167, 670, 235
34.056741, 671, 234
34.062278, 671, 233
34.067916, 671, 232
34.072963, 671, 232
34.078949, 671, 231
34.084560, 670, 230
34.089656, 670, 230
34.095573, 669, 229
34.101173, 668, 228
34.106421, 668, 228
34.112259, 667, 227
34.117908, 667, 226
34.123357, 666, 225
34.128518, 666, 225
34.134487, 666, 224
34.139650, 666, 224
34.145575, 665, 223
34.161858, 665, 223
34.162167, 665, 223
34.167404, 665, 223
34.173368, 665, 222
34.178488, 665, 222
34.184063, 665, 222
34.189626, 665, 222
34.195649, 664, 221
34.200745, 664, 221
34.206269, 664, 221
34.212188, 663, 220
34.217393, 663, 220
34.223324, 663, 219
34.228855, 662, 219
34.234049, 662, 219
34.239980, 662, 218
34.245582, 661, 218
34.250718, 661, 218
34.256717, 661, 217
34.262260, 660, 217
34.267383, 660, 217
34.273517, 660, 216
34.278863, 659, 216
34.284486, 659, 215
34.289981, 658, 215
34.295177, 658, 215
34.300714, 658, 215
34.306694, 657, 215
34.311836, 657, 215
34.317385, 657, 215
34.322962, 657, 215
34.328484, 657, 215
34.334629, 656, 215
34.339628, 656, 215
34.345155, 656, 215
34.351159, 655, 215
34.356268, 655, 215
34.362242, 654, 215
34.367407, 654, 215
34.372982, 654, 215
34.378877, 653, 215
34.384052, 653, 215
34.389617, 653, 215
34.395563, 652, 215
34.400757, 652, 215
34.406271, 652, 215
34.411818, 652, 215
34.417387, 652, 215
34.422958, 652, 215
34.428492, 652, 215
34.434059, 652, 215
34.440019, 651, 215
34.445154, 651, 215
34.450801, 651, 215
34.456283, 651, 215
34.461812, 651, 215
34.467385, 651, 215
34.472953, 651, 215
34.478491, 651, 215
34.484049, 651, 215
34.489598, 651, 215
34.495168, 651, 215
34.500736, 651, 215
34.506314, 651, 215
34.511828, 651, 215
34.517410, 651, 215
34.522940, 651, 215
34.528509, 651, 215
34.534081, 651, 215
34.539612, 651, 215
34.545445, 651, 215
34.550893, 651, 215
34.556290, 651, 215
34.561828, 651, 215
34.567437, 651, 215
34.572946, 651, 215
34.578505, 651, 215
34.584086, 651, 215
34.589624, 651, 215
34.595170, 651, 215
34.600734, 651, 215
34.606272, 651, 215
34.612255, 651, 215
34.617479, 651, 215
34.622964, 651, 215
34.628506, 651, 215
34.634073, 651, 215
34.639656, 651, 215
34.645156, 651, 215
34.650759, 651, 215
34.656276, 651, 215
34.661878, 651, 215
34.667410, 651, 215
34.672958, 651, 215
34.678494, 651, 215
34.684069, 651, 215
34.689645, 651, 215
34.695177, 651, 215
34.700772, 651, 215
34.706279, 651, 215
34.711853, 651, 215
34.717423, 651, 215
34.722954, 651, 215
34.728507, 651, 215
34.734082, 651, 215
34.739616, 651, 215
34.745172, 651, 215
34.750801, 651, 215
34.756291, 651, 215
34.761832, 651, 215
34.767393, 651, 215
34.772999, 651, 215
34.778495, 651, 215
34.784124, 651, 215
34.789610, 651, 215
34.795192, 651, 215
34.800727, 651, 215
34.806281, 651, 215
34.811823, 651, 215
34.817477, 651, 215
34.822959, 651, 215
34.828498, 651, 215
34.834072, 651, 215
34.839599, 651, 215
34.845204, 651, 215
34.850810, 651, 215
34.856292, 651, 215
34.861833, 651, 215
34.867466, 651, 215
34.872973, 651, 215
34.878501, 651, 215
34.884080, 651, 215
34.889617, 651, 215
34.895164, 651, 215
34.900795, 651, 215
34.906277, 651, 215
34.911830, 651, 215
34.917911, 651, 215
34.922963, 651, 215
34.928496, 651, 215
34.934059, 651, 215
34.939613, 651, 215
34.945158, 651, 215
34.950731, 651, 215
34.956269, 651, 215
34.961825, 651, 215
34.967385, 651, 215
34.972946, 651, 215
34.978514, 651, 215
34.984065, 651, 215
34.989608, 651, 215
34.995171, 651, 215
35.000799, 651, 215
35.006269, 651, 215
35.011820, 651, 215
35.017401, 651, 215
35.023067, 651, 215
35.028491, 651, 215
35.034078, 651, 215
35.039638, 651, 215
35.045149, 651, 215
35.050725, 651, 215
35.056267, 651, 215
35.061814, 651, 215
35.067388, 651, 215
35.072961, 651, 215
35.078485, 651, 215
35.084101, 651, 215
35.089625, 651, 215
35.095151, 651, 215
35.100732, 651, 215
35.106261, 651, 215
35.111827, 651, 215
35.117407, 651, 215
35.122946, 651, 215
35.128481, 651, 215
35.134098, 651, 215
35.139659, 651, 215
35.145188, 651, 215
35.150735, 651, 215
35.156261, 651, 215
35.161839, 651, 215
35.167400, 651, 215
35.172949, 651, 215
35.178493, 651, 215
35.184055, 651, 215
35.189640, 651, 215
35.195171, 651, 215
35.200712, 651, 215
35.206271, 651, 215
35.211854, 651, 215
35.217400, 651, 215
35.223118, 651, 215
35.228512, 651, 215
35.234099, 651, 215
35.239615, 651, 215
35.245161, 651, 215
35.250759, 651, 215
35.256276, 651, 215
35.261821, 651, 215
35.267434, 651, 215
35.272970, 651, 215
35.278493, 651, 215
35.284061, 651, 215
35.289572, 651, 215
35.295189, 651, 215
35.300959, 651, 215
35.306372, 651, 215
35.316186, 651, 215
35.317397, 651, 215
35.322974, 651, 215
35.328482, 651, 215
35.334100, 651, 215
35.339612, 651, 215
35.345173, 651, 215
35.350771, 651, 215
35.356257, 651, 215
35.361818, 651, 215
35.367453, 651, 215
35.372964, 651, 215
35.378629, 651, 215
35.384073, 651, 215
35.389604, 651, 215
35.395164, 651, 215
35.400790, 651, 215
35.406255, 651, 215
35.411817, 651, 215
35.417422, 651, 215
35.422956, 651, 215
35.429266, 654, 214
35.434428, 656, 213
35.440390, 660, 212
35.445510, 665, 210
35.451202, 670, 208
35.456882, 676, 206
35.462230, 683, 203
35.468186, 690, 200
35.473312, 696, 197
35.479238, 704, 193
35.484359, 711, 190
35.490459, 721, 186
35.495570, 729, 182
35.501174, 738, 177
35.506646, 746, 172
35.512207, 756, 165
35.518213, 765, 159
35.523288, 771, 155
35.529425, 778, 150
35.534503, 783, 148
35.540418, 788, 145
35.545570, 791, 143
35.551174, 793, 142
35.556663, 795, 141
35.562224, 796, 140
35.567876, 796, 139
35.573349, 797, 139
35.578871, 797, 138
35.584043, 797, 138
35.589608, 797, 138
35.595142, 797, 138
35.600794, 797, 138
35.606730, 797, 137
35.611805, 797, 137
35.617448, 797, 137
35.623374, 797, 136
35.628848, 797, 135
35.634096, 797, 135
35.640064, 797, 134
35.645633, 797, 133
35.650809, 797, 133
35.656709, 797, 132
35.662261, 798, 131
35.667955, 798, 130
35.673305, 799, 130
35.678895, 800, 129
35.684040, 800, 129
35.689675, 800, 129
35.695167, 800, 129
35.700745, 800, 129
35.706260, 800, 129
35.712277, 801, 128
35.717383, 801, 128
35.723362, 802, 127
35.729236, 803, 126
35.734508, 804, 125
35.740030, 806, 124
35.745575, 808, 123
35.751133, 810, 122
35.756696, 811, 121
35.762169, 813, 120
35.767903, 815, 119
35.773311, 816, 118
35.778860, 818, 117
35.784500, 819, 116
35.789958, 820, 116
35.795581, 821, 115
35.801184, 822, 114
35.806247, 822, 114
35.812235, 823, 113
35.817398, 823, 113
35.823277, 823, 112
35.828473, 823, 112
35.834525, 824, 112
35.839606, 824, 112
35.845147, 824, 112
35.850789, 824, 112
35.856253, 824, 112
35.861812, 824, 112
35.867398, 824, 112
35.872977, 824, 112
35.878458, 824, 112
35.884082, 824, 112
35.889630, 824, 112
35.895152, 824, 112
35.900779, 824, 112
35.906688, 824, 111
35.911803, 824, 111
35.917383, 824, 111
35.923142, 824, 111
35.928500, 824, 111
35.934027, 824, 111
35.939608, 824, 111
35.945140, 824, 111
35.950725, 824, 111
35.956252, 824, 111
35.961804, 824, 111
35.967410, 824, 111
